source;source_url;target_url;relation;target_id
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://hl7.org/fhir/StructureDefinition/Coverage;references;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://hl7.org/fhir/StructureDefinition/ClaimResponse;references;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://hl7.org/fhir/ValueSet/additional-instruction-codes;Bound_Exam;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://hl7.org/fhir/ValueSet/medication-as-needed-reason;Bound_Exam;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://hl7.org/fhir/ValueSet/approach-site-codes;Bound_Exam;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://hl7.org/fhir/ValueSet/route-codes;Bound_Exam;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://hl7.org/fhir/ValueSet/administration-method-codes;Bound_Exam;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://hl7.org/fhir/ValueSet/dose-rate-type;Bound_Exam;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://terminology.hl7.org/ValueSet/v3-ActSubstanceAdminSubstitutionCode;Bound_Exam;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://terminology.hl7.org/ValueSet/v3-SubstanceAdminSubstitutionReason;Bound_Exam;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://hl7.org/fhir/StructureDefinition/DetectedIssue;references;
be-referralprescription-nursing-gen-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-gen-medication;http://hl7.org/fhir/StructureDefinition/Provenance;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-inform-party;extension;be-ext-inform-party
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/identifier-use;Bound_Req;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/identifier-type;Bound_Ext;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Organization;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/medicationrequest-status;Bound_Req;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/medicationrequest-status-reason;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/medicationrequest-intent;Bound_Req;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/medicationrequest-category;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-nursing-medication-category;Bound_Req;be-vs-nursing-medication-category
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-nursing-medication-injection;Bound_Req;be-vs-nursing-medication-injection
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-nursing-medication-perfusion;Bound_Req;be-vs-nursing-medication-perfusion
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-nursing-medication-percutaneous;Bound_Req;be-vs-nursing-medication-percutaneous
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/request-priority;Bound_Req;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Patient;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Practitioner;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/PractitionerRole;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/RelatedPerson;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/medication-codes;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Medication;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Group;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Encounter;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Resource;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Device;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/CareTeam;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/performer-role;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/condition-code;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Condition;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Observation;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/CarePlan;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/MedicationRequest;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/ServiceRequest;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/ImmunizationRecommendation;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/medicationrequest-course-of-therapy;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Coverage;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/ClaimResponse;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/additional-instruction-codes;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/medication-as-needed-reason;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/approach-site-codes;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/route-codes;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/administration-method-codes;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/ValueSet/dose-rate-type;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://terminology.hl7.org/ValueSet/v3-ActSubstanceAdminSubstitutionCode;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://terminology.hl7.org/ValueSet/v3-SubstanceAdminSubstitutionReason;Bound_Exam;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/DetectedIssue;references;
be-referralprescription-nursing-medication;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-medication;http://hl7.org/fhir/StructureDefinition/Provenance;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/request-statusReason;extension;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;>NoType<;Bound_Exam;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-reason-referral-status;Bound_Ext;be-vs-reason-referral-status
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-inform-party;extension;be-ext-inform-party
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-co-prescriber;extension;be-co-prescriber
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-validity-period;extension;be-ext-validity-period
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-execution-period;extension;be-ext-execution-period
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-lastest-end-date;extension;be-ext-lastest-end-date
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-intended-performer;extension;be-intended-performer
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-proposal-type;extension;be-ext-proposal-type
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-task-reference;extension;be-ext-task-reference
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/ValueSet/identifier-use;Bound_Req;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/ValueSet/identifier-type;Bound_Ext;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Organization;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/ActivityDefinition;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/PlanDefinition;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/CarePlan;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/ServiceRequest;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/MedicationRequest;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/ValueSet/request-status;Bound_Req;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/ValueSet/request-intent;Bound_Req;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-referral-category;Bound_Ext;be-vs-referral-category
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/ValueSet/request-priority;Bound_Req;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-type-of-nursing;Bound_Req;be-vs-type-of-nursing
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-type-of-non-reimbursable-nursing;Bound_Ext;be-vs-type-of-non-reimbursable-nursing
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Group;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Location;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Device;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Encounter;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/ValueSet/medication-as-needed-reason;Bound_Exam;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/RelatedPerson;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/ValueSet/participant-role;Bound_Exam;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/CareTeam;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/HealthcareService;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType;Bound_Exam;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/ValueSet/procedure-reason;Bound_Exam;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Condition;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Observation;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/DiagnosticReport;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/DocumentReference;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Coverage;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/ClaimResponse;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Resource;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Specimen;references;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/ValueSet/body-site;Bound_Exam;
be-referralprescription-nursing-non-reimbursable;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-non-reimbursable;http://hl7.org/fhir/StructureDefinition/Provenance;references;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;http://hl7.org/fhir/StructureDefinition/request-statusReason;extension;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;>NoType<;Bound_Exam;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/ValueSet/be-vs-reason-referral-status;Bound_Ext;be-vs-reason-referral-status
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-inform-party;extension;be-ext-inform-party
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-co-prescriber;extension;be-co-prescriber
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-validity-period;extension;be-ext-validity-period
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-execution-period;extension;be-ext-execution-period
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-lastest-end-date;extension;be-ext-lastest-end-date
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-intended-performer;extension;be-intended-performer
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-proposal-type;extension;be-ext-proposal-type
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-ext-task-reference;extension;be-ext-task-reference
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;http://hl7.org/fhir/ValueSet/identifier-use;Bound_Req;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;http://hl7.org/fhir/ValueSet/identifier-type;Bound_Ext;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;http://hl7.org/fhir/StructureDefinition/Organization;references;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;http://hl7.org/fhir/StructureDefinition/ActivityDefinition;references;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;http://hl7.org/fhir/StructureDefinition/PlanDefinition;references;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;http://hl7.org/fhir/StructureDefinition/CarePlan;references;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;http://hl7.org/fhir/StructureDefinition/ServiceRequest;references;
be-referralprescription-nursing-other;https://www.ehealth.fgov.be/standards/fhir/referral/StructureDefinition/be-referralprescription-nursing-other;http://hl7.org/fhir/StructureDefinition/MedicationRequest;references;
